genome_id,genome_id,source,organism,genus,species,strain,closest_placement_reference,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_008084135.1,GCF_008084135.1,ncbi,,,,,,32,0.4446291736677077,3222735,4.0,1.0,4.0,4.0
GCF_016102085.1,GCF_016102085.1,ncbi,,,,,,28,0.3681326060997799,1906036,0.0,0.0,0.0,0.0
GCF_016102045.1,GCF_016102045.1,ncbi,,,,,,23,0.36305446580064815,1893647,0.0,0.0,0.0,0.0
GCF_016102025.1,GCF_016102025.1,ncbi,,,,,,23,0.36307244224953944,1893881,0.0,0.0,0.0,0.0
GCF_016101625.1,GCF_016101625.1,ncbi,,,,,,30,0.3544635801964994,1922347,0.0,0.0,0.0,0.0
GCF_016100885.1,GCF_016100885.1,ncbi,,,,,,27,0.3589364233059803,2052057,0.0,0.0,0.0,0.0
GCF_016101265.1,GCF_016101265.1,ncbi,,,,,,21,0.3680816610260164,1873011,0.0,0.0,0.0,0.0
GCF_014830205.1,GCF_014830205.1,ncbi,,,,,,75,0.38809645306261303,2234040,3.0,3.0,3.0,3.0
GCF_900156885.1,GCF_900156885.1,ncbi,,,,,,11,0.45424465454259405,2237367,1.0,0.0,1.0,1.0
GCF_012843675.1,GCF_012843675.1,ncbi,,,,,,54,0.45893307631145314,1979598,0.0,0.0,0.0,0.0
GCF_001006945.1,GCF_001006945.1,ncbi,,,,,,41,0.3802364387667645,1879641,0.0,0.0,0.0,0.0
GCF_008084965.1,GCF_008084965.1,ncbi,,,,,,15,0.45776489012890786,2516449,3.0,0.0,3.0,3.0
GCF_019303535.1,GCF_019303535.1,ncbi,,,,,,3,0.41009426211787087,2035176,1.0,0.0,1.0,1.0
GCF_002554085.1,GCF_002554085.1,ncbi,,,,,,92,0.369750764182988,2135287,1.0,1.0,1.0,1.0
GCF_002553895.1,GCF_002553895.1,ncbi,,,,,,103,0.369804673000721,2058292,1.0,0.0,1.0,1.0
GCF_002553955.1,GCF_002553955.1,ncbi,,,,,,92,0.36972692747619335,2052788,1.0,0.0,1.0,1.0
GCF_002553775.1,GCF_002553775.1,ncbi,,,,,,119,0.36723601690271196,2052925,0.0,0.0,0.0,0.0
GCF_002553805.1,GCF_002553805.1,ncbi,,,,,,180,0.34628565899221214,1880872,0.0,0.0,0.0,0.0
GCF_016101055.1,GCF_016101055.1,ncbi,,,,,,13,0.3652731964823903,1615870,1.0,0.0,1.0,1.0
GCF_016101075.1,GCF_016101075.1,ncbi,,,,,,14,0.3652763396424237,1615711,1.0,0.0,1.0,1.0
GCF_016101045.1,GCF_016101045.1,ncbi,,,,,,13,0.36523804099663726,1615352,1.0,0.0,1.0,1.0
GCF_016101025.1,GCF_016101025.1,ncbi,,,,,,15,0.3652363548150339,1615918,1.0,0.0,1.0,1.0
GCF_016100985.1,GCF_016100985.1,ncbi,,,,,,17,0.3652456318877606,1616545,1.0,0.0,1.0,1.0
GCF_016100965.1,GCF_016100965.1,ncbi,,,,,,14,0.36525680431475316,1615666,1.0,0.0,1.0,1.0
GCF_016102125.1,GCF_016102125.1,ncbi,,,,,,9,0.39636377560422253,1671404,1.0,1.0,1.0,1.0
GCF_016100925.1,GCF_016100925.1,ncbi,,,,,,25,0.36830734494358197,1919511,1.0,1.0,1.0,1.0
GCF_016102065.1,GCF_016102065.1,ncbi,,,,,,20,0.3630803740923466,1893757,0.0,0.0,0.0,0.0
GCF_016102055.1,GCF_016102055.1,ncbi,,,,,,13,0.36870170035224686,1563676,0.0,0.0,0.0,0.0
GCF_016100935.1,GCF_016100935.1,ncbi,,,,,,24,0.3588872255075493,2051377,0.0,0.0,0.0,0.0
GCF_016100975.1,GCF_016100975.1,ncbi,,,,,,21,0.3588593112149141,2051322,0.0,0.0,0.0,0.0
GCF_000760615.1,GCF_000760615.1,ncbi,,,,,,32,0.35353891009426575,2084639,0.0,0.0,0.0,0.0
GCF_000761135.1,GCF_000761135.1,ncbi,,,,,,2,0.36708699627586827,1932531,2.0,0.0,2.0,2.0
GCF_017894345.1,GCF_017894345.1,ncbi,,,,,,3,0.3411943501767835,2041763,3.0,0.0,3.0,3.0
GCF_002253105.1,GCF_002253105.1,ncbi,,,,,,58,0.3392492514501409,2060317,4.0,1.0,4.0,4.0
GCF_002253375.1,GCF_002253375.1,ncbi,,,,,,59,0.34167023243055095,1979473,3.0,0.0,3.0,3.0
GCF_002253445.1,GCF_002253445.1,ncbi,,,,,,49,0.3416024860136407,1974245,3.0,0.0,3.0,3.0
GCF_002253565.1,GCF_002253565.1,ncbi,,,,,,46,0.34180380239868907,1970493,3.0,0.0,3.0,3.0
GCF_002253455.1,GCF_002253455.1,ncbi,,,,,,63,0.34197801332247446,1980563,3.0,0.0,3.0,3.0
GCF_002253395.1,GCF_002253395.1,ncbi,,,,,,89,0.3425066662384752,1992878,3.0,0.0,3.0,3.0
GCF_002253615.1,GCF_002253615.1,ncbi,,,,,,43,0.34135476321116,1962867,3.0,0.0,3.0,3.0
GCF_002253195.1,GCF_002253195.1,ncbi,,,,,,99,0.3397761015816655,2072815,4.0,3.0,4.0,4.0
GCF_002253365.1,GCF_002253365.1,ncbi,,,,,,70,0.3407116669029087,1890716,3.0,0.0,3.0,3.0
GCF_002253385.1,GCF_002253385.1,ncbi,,,,,,48,0.341451148074976,1968469,3.0,0.0,3.0,3.0
GCF_002253325.1,GCF_002253325.1,ncbi,,,,,,115,0.34138238082517536,1909170,3.0,0.0,3.0,3.0
GCF_009663675.1,GCF_009663675.1,ncbi,,,,,,56,0.3383152585316873,2047602,3.0,0.0,3.0,3.0
GCF_002253605.1,GCF_002253605.1,ncbi,,,,,,70,0.34150345290277323,1961538,3.0,2.0,3.0,3.0
GCF_002253475.1,GCF_002253475.1,ncbi,,,,,,78,0.33956793471329993,2077973,3.0,1.0,3.0,3.0
GCF_002253065.1,GCF_002253065.1,ncbi,,,,,,64,0.34113607892786973,2247115,3.0,2.0,3.0,3.0
GCF_002253145.1,GCF_002253145.1,ncbi,,,,,,126,0.340138877247847,2183367,3.0,0.0,3.0,3.0
GCF_002253575.1,GCF_002253575.1,ncbi,,,,,,72,0.3416076864322916,1966478,3.0,2.0,3.0,3.0
GCF_002253095.1,GCF_002253095.1,ncbi,,,,,,74,0.33906403200994106,2143834,3.0,0.0,3.0,3.0
GCF_002253025.1,GCF_002253025.1,ncbi,,,,,,65,0.3411724630778679,2248719,2.0,0.0,2.0,2.0
GCF_002253075.1,GCF_002253075.1,ncbi,,,,,,113,0.3418548524642248,2222139,2.0,1.0,2.0,2.0
GCF_002253265.1,GCF_002253265.1,ncbi,,,,,,116,0.341076424186636,2165113,3.0,1.0,3.0,3.0
GCF_002253465.1,GCF_002253465.1,ncbi,,,,,,120,0.3401054428204658,2082266,4.0,2.0,4.0,4.0
GCF_002253535.1,GCF_002253535.1,ncbi,,,,,,127,0.3399445383077279,2070979,4.0,3.0,4.0,4.0
GCF_001436695.1,GCF_001436695.1,ncbi,,,,,,52,0.33938279769978363,1873389,3.0,0.0,3.0,3.0
GCF_002762335.1,GCF_002762335.1,ncbi,,,,,,1,0.3308206255964318,1548794,2.0,0.0,2.0,2.0
GCF_016647595.1,GCF_016647595.1,ncbi,,,,,,2,0.3605003407691188,2246389,0.0,0.0,0.0,0.0
GCF_902374155.1,GCF_902374155.1,ncbi,,,,,,48,0.34694401278060993,2248406,0.0,0.0,0.0,0.0
GCF_000159415.1,GCF_000159415.1,ncbi,,,,,,48,0.34694401278060993,2248406,0.0,0.0,0.0,0.0
GCF_004009905.1,GCF_004009905.1,ncbi,,,,,,81,0.3805558313550984,2215780,3.0,2.0,3.0,3.0
GCF_003946655.1,GCF_003946655.1,ncbi,,,,,,50,0.4900935383976505,2639237,2.0,0.0,2.0,2.0
GCF_003946695.1,GCF_003946695.1,ncbi,,,,,,63,0.40105001215634667,2430829,2.0,1.0,2.0,2.0
GCF_001435835.1,GCF_001435835.1,ncbi,,,,,,96,0.4327662071915824,1898108,2.0,1.0,2.0,2.0
GCF_008831385.1,GCF_008831385.1,ncbi,,,,,,1,0.38160977606675317,1836976,1.0,0.0,1.0,1.0
GCF_001436095.1,GCF_001436095.1,ncbi,,,,,,26,0.3804573482477613,1807288,1.0,0.0,1.0,1.0
GCF_003946675.1,GCF_003946675.1,ncbi,,,,,,77,0.40812221680915656,2393386,1.0,1.0,1.0,1.0
GCF_003946215.1,GCF_003946215.1,ncbi,,,,,,107,0.4248267841598201,2318206,4.0,3.0,4.0,4.0
GCF_003946645.1,GCF_003946645.1,ncbi,,,,,,33,0.4174461382165965,2533661,1.0,0.0,1.0,1.0
GCF_002224425.1,GCF_002224425.1,ncbi,,,,,,1,0.416580074151886,2114309,1.0,0.0,1.0,1.0
GCF_003410375.1,GCF_003410375.1,ncbi,,,,,,6,0.417100368671601,2175649,4.0,0.0,4.0,4.0
GCF_004088235.1,GCF_004088235.1,ncbi,,,,,,1,0.41842316581143013,2042320,1.0,0.0,1.0,1.0
GCF_001698165.1,GCF_001698165.1,ncbi,,,,,,1,0.42009450470585924,1986991,1.0,0.0,1.0,1.0
GCF_002224505.1,GCF_002224505.1,ncbi,,,,,,2,0.42029365416993714,2002764,2.0,0.0,2.0,2.0
GCF_019704515.1,GCF_019704515.1,ncbi,,,,,,2,0.4165885817384507,2034110,1.0,0.0,3.0,3.0
GCF_003957415.1,GCF_003957415.1,ncbi,,,,,,2,0.41852113069572794,1986423,1.0,0.0,1.0,1.0
GCF_001723545.1,GCF_001723545.1,ncbi,,,,,,1,0.4192988243298268,1940170,0.0,0.0,0.0,0.0
GCF_007954645.1,GCF_007954645.1,ncbi,,,,,,1,0.41957144169844496,1915352,0.0,0.0,0.0,0.0
GCF_003254785.1,GCF_003254785.1,ncbi,,,,,,5,0.4206913058363589,1951148,1.0,0.0,1.0,1.0
GCF_001663835.1,GCF_001663835.1,ncbi,,,,,,1,0.4208689518789932,1848756,0.0,0.0,0.0,0.0
GCF_900178545.1,GCF_900178545.1,ncbi,,,,,,2,0.41633148005681303,1901677,1.0,0.0,1.0,1.0
GCF_006540285.1,GCF_006540285.1,ncbi,,,,,,78,0.41956304074633705,1808727,1.0,1.0,1.0,1.0
GCF_009683145.1,GCF_009683145.1,ncbi,,,,,,32,0.41104562841474784,1977452,1.0,0.0,1.0,1.0
GCF_005049195.1,GCF_005049195.1,ncbi,,,,,,67,0.4186343389176965,1871416,0.0,0.0,0.0,0.0
GCF_001981905.1,GCF_001981905.1,ncbi,,,,,,52,0.4171040376705347,2001352,1.0,1.0,1.0,1.0
GCF_001981925.1,GCF_001981925.1,ncbi,,,,,,77,0.41989155080356133,1804716,2.0,2.0,2.0,2.0
GCF_004101845.1,GCF_004101845.1,ncbi,,,,,,2,0.4200527935775293,1916521,1.0,0.0,1.0,1.0
GCF_900258455.1,GCF_900258455.1,ncbi,,,,,,1,0.4182090292197744,2045293,2.0,0.0,2.0,2.0
GCF_000615805.1,GCF_000615805.1,ncbi,,,,,,71,0.41794372709310423,2107444,2.0,2.0,2.0,2.0
GCF_001435065.1,GCF_001435065.1,ncbi,,,,,,76,0.41777280193605476,2122254,2.0,2.0,2.0,2.0
GCF_009025875.1,GCF_009025875.1,ncbi,,,,,,1,0.4044944255465853,1807083,2.0,0.0,2.0,2.0
GCF_001436415.1,GCF_001436415.1,ncbi,,,,,,72,0.4025370824914375,1834154,2.0,1.0,2.0,2.0
GCF_009676365.1,GCF_009676365.1,ncbi,,,,,,3,0.4109850446292524,2018071,2.0,0.0,3.0,4.0
GCF_002953655.1,GCF_002953655.1,ncbi,,,,,,1,0.41110330956264374,2103571,2.0,0.0,3.0,4.0
GCF_900234355.1,GCF_900234355.1,ncbi,,,,,,3,0.41075303666880353,2098105,2.0,0.0,3.0,4.0
GCF_014081765.1,GCF_014081765.1,ncbi,,,,,,2,0.4112962626225891,2062275,2.0,1.0,3.0,4.0
GCF_900234375.1,GCF_900234375.1,ncbi,,,,,,2,0.41124134718665095,2041677,2.0,0.0,3.0,4.0
GCF_010092945.1,GCF_010092945.1,ncbi,,,,,,1,0.4104240063893503,1994569,2.0,0.0,3.0,4.0
GCF_002250035.1,GCF_002250035.1,ncbi,,,,,,3,0.4114400246685168,2075520,2.0,0.0,3.0,4.0
GCF_900234405.1,GCF_900234405.1,ncbi,,,,,,4,0.4106425863926028,2056455,3.0,0.0,4.0,5.0
GCF_003288195.1,GCF_003288195.1,ncbi,,,,,,3,0.4112798834550787,2032521,2.0,0.0,3.0,4.0
GCF_900234395.1,GCF_900234395.1,ncbi,,,,,,3,0.41271212858697615,2011339,3.0,0.0,4.0,5.0
GCF_003627275.1,GCF_003627275.1,ncbi,,,,,,2,0.411883081347205,2015521,2.0,0.0,3.0,4.0
GCF_003627235.1,GCF_003627235.1,ncbi,,,,,,2,0.41188220695499533,2015501,2.0,0.0,3.0,4.0
GCF_003627875.1,GCF_003627875.1,ncbi,,,,,,2,0.4118799600098239,2015495,2.0,0.0,3.0,4.0
GCF_003627315.1,GCF_003627315.1,ncbi,,,,,,2,0.4118792015237989,2015489,2.0,0.0,3.0,4.0
GCF_002370375.1,GCF_002370375.1,ncbi,,,,,,4,0.4117844979400922,1994264,2.0,0.0,2.0,2.0
GCF_003288235.1,GCF_003288235.1,ncbi,,,,,,3,0.4103523624877507,2037873,2.0,0.0,3.0,4.0
GCF_002224565.1,GCF_002224565.1,ncbi,,,,,,3,0.40980363840057416,2056563,3.0,1.0,7.0,8.0
GCF_900234345.1,GCF_900234345.1,ncbi,,,,,,4,0.412435565562232,1957804,3.0,1.0,3.0,3.0
GCF_002105575.1,GCF_002105575.1,ncbi,,,,,,3,0.41138981251598583,2079964,2.0,0.0,3.0,4.0
GCF_003288215.1,GCF_003288215.1,ncbi,,,,,,3,0.4118399973332235,2039916,2.0,0.0,3.0,4.0
GCF_900215905.1,GCF_900215905.1,ncbi,,,,,,1,0.40978196417473994,1824746,3.0,0.0,4.0,5.0
GCF_900216205.1,GCF_900216205.1,ncbi,,,,,,5,0.4099042383311641,1977618,2.0,0.0,2.0,2.0
GCF_900215775.1,GCF_900215775.1,ncbi,,,,,,3,0.41047007972519245,1896891,3.0,0.0,4.0,5.0
GCF_900215765.1,GCF_900215765.1,ncbi,,,,,,6,0.4095584974170966,1880442,3.0,0.0,4.0,5.0
GCF_902386625.1,GCF_902386625.1,ncbi,,,,,,4,0.412435565562232,1957804,3.0,1.0,3.0,3.0
GCF_900408275.1,GCF_900408275.1,ncbi,,,,,,15,0.4083997198252686,2064426,2.0,0.0,3.0,4.0
GCF_020514055.1,GCF_020514055.1,ncbi,,,,,,28,0.410441595807268,1908827,2.0,0.0,3.0,4.0
GCF_900290175.1,GCF_900290175.1,ncbi,,,,,,27,0.4091459289588471,2033976,3.0,1.0,3.0,3.0
GCF_001981945.1,GCF_001981945.1,ncbi,,,,,,32,0.41074641982716176,1923301,3.0,1.0,4.0,5.0
GCF_002750585.1,GCF_002750585.1,ncbi,,,,,,28,0.4085574128894173,2024467,2.0,0.0,2.0,2.0
GCF_001981735.1,GCF_001981735.1,ncbi,,,,,,29,0.40951040379479414,2006960,2.0,0.0,3.0,4.0
GCF_002750655.1,GCF_002750655.1,ncbi,,,,,,28,0.4085529055778489,2026516,2.0,0.0,2.0,2.0
GCF_006538665.1,GCF_006538665.1,ncbi,,,,,,45,0.4105444848845443,1936197,2.0,1.0,3.0,3.0
GCF_001593065.1,GCF_001593065.1,ncbi,,,,,,44,0.40991491950767023,2005160,2.0,0.0,3.0,4.0
GCF_001981825.1,GCF_001981825.1,ncbi,,,,,,28,0.4093911253992956,1953440,2.0,0.0,3.0,4.0
GCF_901830485.1,GCF_901830485.1,ncbi,,,,,,97,0.41028433793798685,1997834,2.0,1.0,3.0,4.0
GCF_004099995.1,GCF_004099995.1,ncbi,,,,,,71,0.41035830874964346,1984378,3.0,3.0,3.0,3.0
GCF_003413685.1,GCF_003413685.1,ncbi,,,,,,41,0.41017642378329,1944239,3.0,2.0,4.0,5.0
GCF_001981705.1,GCF_001981705.1,ncbi,,,,,,44,0.40982248386568254,1940894,2.0,1.0,2.0,2.0
GCF_002750615.1,GCF_002750615.1,ncbi,,,,,,49,0.40953679300218393,1913054,3.0,3.0,4.0,5.0
GCF_002751085.1,GCF_002751085.1,ncbi,,,,,,64,0.40999693267084486,1952839,4.0,4.0,4.0,4.0
GCF_001981795.1,GCF_001981795.1,ncbi,,,,,,67,0.40952750898715073,1992567,4.0,3.0,4.0,4.0
GCF_007992315.1,GCF_007992315.1,ncbi,,,,,,61,0.4102975426468339,1974238,2.0,0.0,2.0,2.0
GCF_001435715.1,GCF_001435715.1,ncbi,,,,,,65,0.41020976189109065,1985394,3.0,1.0,3.0,3.0
GCF_018437525.1,GCF_018437525.1,ncbi,,,,,,1,0.4112350993654777,2030031,2.0,0.0,2.0,2.0
GCF_004354475.1,GCF_004354475.1,ncbi,,,,,,27,0.4112454013997615,1936187,3.0,2.0,3.0,3.0
GCF_007989165.1,GCF_007989165.1,ncbi,,,,,,47,0.4105620696463906,1904248,3.0,2.0,3.0,3.0
GCF_000026065.1,GCF_000026065.1,ncbi,,,,,,1,0.4125760547918167,1884661,2.0,0.0,3.0,4.0
GCF_002370355.1,GCF_002370355.1,ncbi,,,,,,2,0.4115090245870593,1943136,2.0,0.0,3.0,4.0
GCF_001434065.1,GCF_001434065.1,ncbi,,,,,,42,0.4106623572898459,1910253,3.0,2.0,3.0,3.0
GCF_000478625.2,GCF_000478625.2,ncbi,,,,,,38,0.40855543170465847,2030219,2.0,0.0,2.0,2.0
GCF_905332535.1,GCF_905332535.1,ncbi,,,,,,24,0.4103647587984236,1957595,1.0,0.0,1.0,1.0
GCF_905332525.1,GCF_905332525.1,ncbi,,,,,,29,0.41043264124500256,1956494,1.0,0.0,1.0,1.0
GCF_005047285.1,GCF_005047285.1,ncbi,,,,,,25,0.4425273505997423,2493821,1.0,0.0,1.0,1.0
GCF_018314255.1,GCF_018314255.1,ncbi,,,,,,2,0.44432830614790686,2537205,3.0,0.0,3.0,3.0
GCF_008369805.1,GCF_008369805.1,ncbi,,,,,,4,0.44324264904538035,2583542,3.0,0.0,3.0,3.0
GCF_004354745.1,GCF_004354745.1,ncbi,,,,,,76,0.4437678379896128,2551787,3.0,2.0,3.0,3.0
GCF_009495475.1,GCF_009495475.1,ncbi,,,,,,8,0.4424172186490545,2498872,3.0,0.0,3.0,3.0
GCF_009495465.1,GCF_009495465.1,ncbi,,,,,,18,0.4403531351079656,2761436,4.0,1.0,4.0,4.0
GCF_005047575.1,GCF_005047575.1,ncbi,,,,,,38,0.44273220242100475,2498219,1.0,0.0,1.0,1.0
GCF_005047265.1,GCF_005047265.1,ncbi,,,,,,38,0.44272763592023523,2498046,1.0,0.0,1.0,1.0
GCF_005048025.1,GCF_005048025.1,ncbi,,,,,,38,0.4427109336495718,2497693,1.0,0.0,1.0,1.0
GCF_005048055.1,GCF_005048055.1,ncbi,,,,,,27,0.4439240585519997,2445621,1.0,0.0,1.0,1.0
GCF_005049205.1,GCF_005049205.1,ncbi,,,,,,37,0.44143081745544427,2542267,1.0,0.0,1.0,1.0
GCF_005049145.1,GCF_005049145.1,ncbi,,,,,,40,0.44271760338599775,2498525,1.0,0.0,1.0,1.0
GCF_005047235.1,GCF_005047235.1,ncbi,,,,,,44,0.4414135595271683,2544838,1.0,0.0,1.0,1.0
GCF_009495485.1,GCF_009495485.1,ncbi,,,,,,18,0.43955715856709004,2632545,3.0,1.0,3.0,3.0
GCF_009495555.1,GCF_009495555.1,ncbi,,,,,,18,0.4408394945664608,2565639,2.0,0.0,2.0,2.0
GCF_005049245.1,GCF_005049245.1,ncbi,,,,,,90,0.44191138562954135,2535187,3.0,2.0,3.0,3.0
GCF_007992235.1,GCF_007992235.1,ncbi,,,,,,91,0.44248126100875557,2488928,3.0,2.0,3.0,3.0
GCF_009495565.1,GCF_009495565.1,ncbi,,,,,,28,0.43936719767971466,2619333,2.0,0.0,2.0,2.0
GCF_009495585.1,GCF_009495585.1,ncbi,,,,,,17,0.44000265761347074,2618891,2.0,0.0,2.0,2.0
GCF_009495575.1,GCF_009495575.1,ncbi,,,,,,48,0.43984544455396124,2680462,2.0,1.0,2.0,2.0
GCF_009495635.1,GCF_009495635.1,ncbi,,,,,,27,0.43952617525467336,2618943,1.0,0.0,1.0,1.0
GCF_001434735.1,GCF_001434735.1,ncbi,,,,,,90,0.44414194551994823,2446657,3.0,2.0,3.0,3.0
GCF_000211375.1,GCF_000211375.1,ncbi,,,,,,4,0.4422988136269665,2588309,2.0,0.0,2.0,2.0
GCF_013167835.1,GCF_013167835.1,ncbi,,,,,,51,0.44028690960779293,2652961,1.0,0.0,1.0,1.0
GCF_013167855.1,GCF_013167855.1,ncbi,,,,,,57,0.43886284078932103,2646173,1.0,0.0,1.0,1.0
GCF_000298115.2,GCF_000298115.2,ncbi,,,,,,4,0.44209119339816977,2563168,1.0,0.0,1.0,1.0
GCF_000785105.2,GCF_000785105.2,ncbi,,,,,,1,0.3978147395341292,2095860,1.0,0.0,1.0,1.0
GCF_001434255.1,GCF_001434255.1,ncbi,,,,,,109,0.3999538232140453,3261379,3.0,0.0,3.0,3.0
GCF_001435875.1,GCF_001435875.1,ncbi,,,,,,157,0.42044636303200095,2859511,1.0,0.0,1.0,1.0
GCF_000583655.1,GCF_000583655.1,ncbi,,,,,,129,0.4205992093316582,2844682,1.0,0.0,1.0,1.0
GCF_016860605.1,GCF_016860605.1,ncbi,,,,,,21,0.4253559965349065,2917093,1.0,0.0,1.0,1.0
GCF_009832765.1,GCF_009832765.1,ncbi,,,,,,6,0.4009070203803743,3190226,3.0,0.0,3.0,3.0
GCF_011765585.1,GCF_011765585.1,ncbi,,,,,,1,0.3974541301118165,2771862,1.0,0.0,1.0,1.0
GCF_008694025.1,GCF_008694025.1,ncbi,,,,,,1,0.3975330205935776,2654177,1.0,0.0,1.0,1.0
GCF_004354795.1,GCF_004354795.1,ncbi,,,,,,92,0.3987351575438689,2769673,1.0,0.0,1.0,1.0
GCF_902374015.1,GCF_902374015.1,ncbi,,,,,,106,0.3914265980126284,3144656,2.0,0.0,2.0,2.0
GCF_019955285.1,GCF_019955285.1,ncbi,,,,,,87,0.39868112803145095,3200159,2.0,1.0,2.0,2.0
GCF_019955265.1,GCF_019955265.1,ncbi,,,,,,80,0.39862291903994174,3196181,2.0,1.0,2.0,2.0
GCF_000159175.1,GCF_000159175.1,ncbi,,,,,,106,0.3914265980126284,3144656,2.0,0.0,2.0,2.0
GCF_001434655.1,GCF_001434655.1,ncbi,,,,,,125,0.3957706678099163,2603106,1.0,0.0,1.0,1.0
GCF_000159315.1,GCF_000159315.1,ncbi,,,,,,113,0.38167846914358816,2721039,1.0,0.0,1.0,1.0
GCF_009739535.1,GCF_009739535.1,ncbi,,,,,,2,0.41897097428158875,2489034,1.0,0.0,1.0,1.0
GCF_007989105.1,GCF_007989105.1,ncbi,,,,,,118,0.41588671149448125,2486254,1.0,0.0,1.0,1.0
GCF_003131085.1,GCF_003131085.1,ncbi,,,,,,10,0.4174054671821641,2570721,1.0,0.0,1.0,1.0
GCF_902387495.1,GCF_902387495.1,ncbi,,,,,,10,0.4174054671821641,2570721,1.0,0.0,1.0,1.0
GCF_002276525.1,GCF_002276525.1,ncbi,,,,,,122,0.41628810924637033,2452292,1.0,0.0,1.0,1.0
GCF_001436175.1,GCF_001436175.1,ncbi,,,,,,95,0.41663358502296427,2229333,1.0,0.0,1.0,1.0
GCF_001434135.1,GCF_001434135.1,ncbi,,,,,,122,0.4174185811726706,3006215,1.0,1.0,1.0,1.0
GCF_000242275.1,GCF_000242275.1,ncbi,,,,,,86,0.4142452492568778,2987059,1.0,0.0,1.0,1.0
GCF_003864335.1,GCF_003864335.1,ncbi,,,,,,21,0.3786604480658755,1971719,0.0,0.0,0.0,0.0
GCF_013184075.1,GCF_013184075.1,ncbi,,,,,,3,0.37818647907475855,1509660,1.0,0.0,1.0,1.0
GCF_019990885.1,GCF_019990885.1,ncbi,,,,,,47,0.4240385593284893,2428673,1.0,0.0,1.0,1.0
GCF_001434145.1,GCF_001434145.1,ncbi,,,,,,21,0.4238726819845639,2346188,1.0,0.0,1.0,1.0
GCF_000415925.1,GCF_000415925.1,ncbi,,,,,,40,0.4238636770322249,2347132,1.0,0.0,1.0,1.0
GCF_001922025.1,GCF_001922025.1,ncbi,,,,,,3,0.4344118777543703,2726576,2.0,0.0,2.0,2.0
GCF_014879295.1,GCF_014879295.1,ncbi,,,,,,1,0.4364445010016286,2530379,1.0,0.0,1.0,1.0
GCF_014905035.1,GCF_014905035.1,ncbi,,,,,,4,0.43573047559976413,2611860,1.0,0.0,1.0,1.0
GCF_019266005.1,GCF_019266005.1,ncbi,,,,,,36,0.43511649987855516,2581419,1.0,0.0,1.0,1.0
GCF_001677035.1,GCF_001677035.1,ncbi,,,,,,24,0.4351132790312286,2561595,1.0,0.0,1.0,1.0
GCF_019266025.1,GCF_019266025.1,ncbi,,,,,,32,0.43486937000444653,2581796,1.0,0.0,1.0,1.0
GCF_002095645.1,GCF_002095645.1,ncbi,,,,,,66,0.4328308227279749,2738317,2.0,0.0,2.0,2.0
GCF_002095915.1,GCF_002095915.1,ncbi,,,,,,79,0.43311070857816897,2616211,1.0,1.0,1.0,1.0
GCF_002095905.1,GCF_002095905.1,ncbi,,,,,,65,0.4335383676635138,2563148,1.0,1.0,1.0,1.0
GCF_002095895.1,GCF_002095895.1,ncbi,,,,,,84,0.43301802764304975,2611434,1.0,1.0,1.0,1.0
GCF_002095765.1,GCF_002095765.1,ncbi,,,,,,54,0.43336583857988925,2613937,1.0,0.0,1.0,1.0
GCF_001687145.1,GCF_001687145.1,ncbi,,,,,,74,0.4334019871812272,2689337,2.0,0.0,2.0,2.0
GCF_019265985.1,GCF_019265985.1,ncbi,,,,,,68,0.43391987779769203,2655269,2.0,0.0,2.0,2.0
GCF_001687155.1,GCF_001687155.1,ncbi,,,,,,67,0.4317008536422877,2769427,1.0,0.0,1.0,1.0
GCF_002095715.1,GCF_002095715.1,ncbi,,,,,,36,0.4349674380368146,2566645,1.0,0.0,1.0,1.0
GCF_002095835.1,GCF_002095835.1,ncbi,,,,,,38,0.4349699568943358,2567644,1.0,0.0,1.0,1.0
GCF_002095755.1,GCF_002095755.1,ncbi,,,,,,61,0.43467444350969564,2665006,1.0,0.0,1.0,1.0
GCF_002095695.1,GCF_002095695.1,ncbi,,,,,,60,0.43317481607933994,2706330,2.0,0.0,2.0,2.0
GCF_002095845.1,GCF_002095845.1,ncbi,,,,,,55,0.4326740744711726,2704805,2.0,0.0,2.0,2.0
GCF_002095795.1,GCF_002095795.1,ncbi,,,,,,38,0.4348487571548497,2570634,2.0,0.0,2.0,2.0
GCF_002095725.1,GCF_002095725.1,ncbi,,,,,,60,0.4326055931067461,2708155,2.0,0.0,2.0,2.0
GCF_002095615.1,GCF_002095615.1,ncbi,,,,,,63,0.43338930613805987,2672131,1.0,1.0,1.0,1.0
GCF_001437335.1,GCF_001437335.1,ncbi,,,,,,174,0.43481534543568506,2595143,1.0,0.0,1.0,1.0
GCF_002095825.1,GCF_002095825.1,ncbi,,,,,,130,0.4320381950113411,2799109,2.0,0.0,2.0,2.0
GCF_005864155.1,GCF_005864155.1,ncbi,,,,,,133,0.43205736671630546,2800230,2.0,0.0,2.0,2.0
GCF_002095815.1,GCF_002095815.1,ncbi,,,,,,164,0.43216065070269427,2654853,2.0,2.0,2.0,2.0
GCF_002095655.1,GCF_002095655.1,ncbi,,,,,,108,0.43253445705925403,2762714,2.0,0.0,2.0,2.0
GCF_002095635.1,GCF_002095635.1,ncbi,,,,,,143,0.43495889415791106,2543799,2.0,1.0,2.0,2.0
